Frame,Vehicle,Speed (km/h),Overspeed
575,car,52.48,No
575,bus,0.0,No
575,car,12.73,No
575,car,14.23,No
575,car,10.06,No
575,bus,4.5,No
575,car,16.22,No
576,car,10.06,No
576,car,4.5,No
576,car,42.45,No
576,car,52.48,No
576,bus,10.06,No
576,car,19.09,No
576,car,20.12,No
576,car,6.36,No
576,bus,0.0,No
576,car,16.22,No
577,car,0.0,No
577,car,4.5,No
577,car,40.25,No
577,car,48.67,No
577,bus,9.0,No
577,car,16.22,No
577,car,20.12,No
577,car,9.0,No
577,bus,6.36,No
577,car,12.73,No
578,car,18.55,No
578,car,4.5,No
578,car,42.45,No
578,car,57.63,No
578,bus,4.5,No
578,car,6.36,No
578,car,16.22,No
578,car,16.22,No
578,bus,0.0,No
578,car,12.73,No
579,car,0.0,No
579,car,10.06,No
579,car,48.47,No
579,car,64.9,Yes
579,bus,9.0,No
579,car,10.06,No
579,car,6.36,No
579,car,20.12,No
579,bus,4.5,No
579,car,10.06,No
580,car,4.5,No
580,car,6.36,No
580,car,46.33,No
580,car,68.69,Yes
580,bus,12.73,No
580,car,14.23,No
580,car,19.09,No
580,car,10.06,No
580,bus,4.5,No
580,car,16.22,No
581,car,10.06,No
581,car,0.0,No
581,car,44.32,No
581,car,61.21,Yes
581,bus,6.36,No
581,car,22.5,No
581,car,14.23,No
581,car,12.73,No
581,bus,16.22,No
581,car,10.06,No
582,car,0.0,No
582,car,28.81,No
582,car,46.33,No
582,car,72.56,Yes
582,bus,10.06,No
582,car,12.73,No
582,car,16.22,No
582,car,14.23,No
582,bus,6.36,No
582,car,10.06,No
583,car,6.36,No
583,car,62.52,Yes
583,car,70.29,Yes
583,bus,4.5,No
583,car,14.23,No
583,car,10.06,No
583,car,4.5,No
583,bus,6.36,No
583,car,20.12,No
584,car,14.23,No
584,car,46.33,No
584,car,84.91,Yes
584,bus,10.06,No
584,car,12.73,No
584,car,10.06,No
584,car,12.73,No
584,bus,6.36,No
584,car,19.09,No
585,car,13.5,No
585,car,54.37,No
585,car,83.7,Yes
585,bus,10.06,No
585,car,10.06,No
585,car,14.23,No
585,car,4.5,No
585,bus,4.5,No
585,car,16.22,No
586,car,6.36,No
586,car,54.37,No
586,car,101.12,Yes
586,bus,6.36,No
586,car,16.22,No
586,car,16.22,No
586,car,4.5,No
586,bus,10.06,No
586,car,14.23,No
587,car,0.0,No
587,car,56.38,No
587,car,97.35,Yes
587,bus,6.36,No
587,car,16.22,No
587,car,16.22,No
587,car,10.06,No
587,truck,10.06,No
587,car,6.36,No
587,car,4.5,No
588,car,4.5,No
588,car,61.21,Yes
588,car,109.86,Yes
588,bus,4.5,No
588,car,19.09,No
588,car,14.23,No
588,car,9.0,No
588,truck,0.0,No
588,car,16.22,No
588,car,18.0,No
589,car,10.06,No
589,car,64.9,Yes
589,car,116.13,Yes
589,bus,6.36,No
589,car,20.12,No
589,car,10.06,No
589,car,9.0,No
589,bus,6.36,No
589,car,6.36,No
589,car,10.06,No
589,car,6.36,No
590,car,9.0,No
590,car,66.44,Yes
590,car,122.41,Yes
590,bus,9.0,No
590,car,16.22,No
590,car,12.73,No
590,car,16.22,No
590,bus,6.36,No
590,car,16.22,No
590,car,6.36,No
590,car,9.0,No
591,car,6.36,No
591,car,62.68,Yes
591,car,129.8,Yes
591,bus,6.36,No
591,car,12.73,No
591,car,12.73,No
591,car,16.22,No
591,bus,6.36,No
591,car,10.06,No
591,car,6.36,No
591,car,10.06,No
592,car,4.5,No
592,car,70.44,Yes
592,car,151.2,Yes
592,truck,10.06,No
592,car,22.5,No
592,car,12.73,No
592,car,22.5,No
592,bus,6.36,No
592,car,12.73,No
592,car,4.5,No
592,car,4.5,No
593,car,0.0,No
593,car,70.44,Yes
593,car,161.12,Yes
593,bus,9.0,No
593,car,26.24,No
593,car,10.06,No
593,car,6.36,No
593,bus,6.36,No
593,car,12.73,No
593,car,4.5,No
593,car,9.0,No
594,car,4.5,No
594,car,80.5,Yes
594,car,182.24,Yes
594,bus,6.36,No
594,car,22.5,No
594,car,9.0,No
594,car,14.23,No
594,bus,9.0,No
594,car,18.55,No
594,car,9.0,No
594,car,6.36,No
595,car,4.5,No
595,truck,82.61,Yes
595,car,196.2,Yes
595,bus,9.0,No
595,car,22.5,No
595,car,6.36,No
595,car,6.36,No
595,bus,14.23,No
595,car,10.06,No
595,car,6.36,No
595,car,6.36,No
596,car,10.06,No
596,car,76.5,Yes
596,car,187.76,Yes
596,bus,12.73,No
596,car,22.5,No
596,car,10.06,No
596,car,12.73,No
596,bus,4.5,No
596,truck,10.06,No
596,car,10.06,No
596,car,10.06,No
596,truck,78.72,Yes
597,car,0.0,No
597,car,82.61,Yes
597,car,162.25,Yes
597,bus,4.5,No
597,car,19.09,No
597,car,4.5,No
597,car,16.22,No
597,bus,4.5,No
597,car,16.22,No
597,car,10.06,No
597,car,9.0,No
598,car,6.36,No
598,car,92.77,Yes
598,car,147.61,Yes
598,bus,14.23,No
598,car,16.22,No
598,car,10.06,No
598,car,14.23,No
598,bus,6.36,No
598,car,6.36,No
598,car,18.0,No
598,car,16.22,No
599,car,4.5,No
599,car,94.61,Yes
599,car,152.87,Yes
599,bus,14.23,No
599,car,22.5,No
599,car,10.06,No
599,car,16.22,No
599,bus,6.36,No
599,car,12.73,No
599,car,10.06,No
599,car,0.0,No
600,car,6.36,No
600,car,102.71,Yes
600,bus,10.06,No
600,car,16.22,No
600,car,14.23,No
600,car,10.06,No
600,bus,4.5,No
600,car,6.36,No
600,car,4.5,No
600,car,6.36,No
600,truck,20.12,No
600,truck,13.5,No
601,car,6.36,No
601,car,94.61,Yes
601,bus,9.0,No
601,car,26.24,No
601,car,6.36,No
601,car,14.23,No
601,bus,0.0,No
601,truck,12.73,No
601,car,18.55,No
601,car,6.36,No
601,car,9.0,No
601,truck,14.23,No
601,truck,60.54,Yes
601,truck,106.68,Yes
602,car,6.36,No
602,truck,73.81,Yes
602,bus,9.0,No
602,car,19.09,No
602,car,12.73,No
602,car,14.23,No
602,bus,10.06,No
602,car,6.36,No
602,car,14.23,No
602,car,4.5,No
602,truck,18.0,No
602,truck,60.54,Yes
602,car,60.54,Yes
603,car,4.5,No
603,bus,6.36,No
603,car,35.15,No
603,car,6.36,No
603,car,20.12,No
603,bus,4.5,No
603,car,9.0,No
603,car,9.0,No
603,truck,36.28,No
604,car,10.06,No
604,bus,6.36,No
604,car,19.09,No
604,car,6.36,No
604,car,9.0,No
604,bus,6.36,No
604,car,4.5,No
604,truck,42.45,No
604,car,0.0,No
605,car,9.0,No
605,bus,6.36,No
605,car,38.71,No
605,car,10.06,No
605,car,25.46,No
605,bus,0.0,No
605,car,9.0,No
605,truck,45.0,No
605,car,6.36,No
605,car,64.43,Yes
606,car,4.5,No
606,truck,10.06,No
606,car,32.45,No
606,car,10.06,No
606,car,12.73,No
606,truck,10.06,No
606,truck,45.0,No
606,car,9.0,No
606,car,66.44,Yes
606,car,6.36,No
607,car,4.5,No
607,truck,10.06,No
607,car,32.45,No
607,car,4.5,No
607,car,22.5,No
607,truck,0.0,No
607,truck,50.91,No
607,car,9.0,No
607,bus,4.5,No
607,car,12.73,No
608,car,6.36,No
608,truck,10.06,No
608,car,28.81,No
608,car,10.06,No
608,car,16.22,No
608,bus,10.06,No
608,truck,54.93,No
608,car,38.45,No
608,truck,10.06,No
608,car,12.73,No
608,car,4.5,No
609,car,4.5,No
609,bus,6.36,No
609,car,26.24,No
609,car,6.36,No
609,car,14.23,No
609,truck,12.73,No
609,truck,51.31,No
609,car,12.73,No
609,bus,10.06,No
609,car,10.06,No
609,car,10.06,No
610,car,4.5,No
610,truck,14.23,No
610,car,38.71,No
610,car,10.06,No
610,car,12.73,No
610,truck,10.06,No
610,truck,60.37,Yes
610,car,10.06,No
610,bus,4.5,No
610,car,6.36,No
610,car,6.36,No
610,car,9.0,No
611,car,4.5,No
611,truck,6.36,No
611,car,35.15,No
611,car,6.36,No
611,car,19.09,No
611,truck,27.37,No
611,car,4.5,No
611,car,6.36,No
611,car,14.23,No
611,car,9.0,No
612,car,4.5,No
612,truck,10.06,No
612,car,35.15,No
612,car,4.5,No
612,car,28.81,No
612,truck,38.18,No
612,car,4.5,No
612,car,10.06,No
612,car,14.23,No
612,car,22.5,No
613,car,0.0,No
613,truck,13.5,No
613,car,32.45,No
613,car,4.5,No
613,car,20.12,No
613,truck,48.67,No
613,car,4.5,No
613,car,4.5,No
613,car,10.06,No
613,car,16.22,No
613,truck,4.5,No
614,car,0.0,No
614,truck,12.73,No
614,car,50.91,No
614,car,14.23,No
614,car,22.5,No
614,truck,38.18,No
614,car,9.0,No
614,car,6.36,No
614,car,6.36,No
614,car,14.23,No
614,truck,4.5,No
615,car,4.5,No
615,truck,12.73,No
615,car,44.55,No
615,car,4.5,No
615,car,19.09,No
615,truck,50.31,No
615,car,6.36,No
615,car,10.06,No
615,car,12.73,No
615,car,6.36,No
615,truck,9.0,No
616,car,4.5,No
616,truck,19.09,No
616,car,42.45,No
616,car,13.5,No
616,car,19.09,No
616,truck,22.95,No
616,car,9.0,No
616,car,10.06,No
616,car,10.06,No
616,car,10.06,No
616,truck,4.5,No
617,car,6.36,No
617,truck,14.23,No
617,car,38.71,No
617,car,4.5,No
617,car,22.5,No
617,truck,38.18,No
617,car,10.06,No
617,car,4.5,No
617,car,10.06,No
617,truck,4.5,No
618,car,4.5,No
618,truck,10.06,No
618,car,44.55,No
618,car,6.36,No
618,car,16.22,No
618,truck,42.45,No
618,car,6.36,No
618,car,22.5,No
618,car,13.5,No
618,truck,6.36,No
618,truck,47.84,No
619,car,4.5,No
619,truck,4.5,No
619,car,46.33,No
619,car,10.06,No
619,car,20.12,No
619,truck,44.32,No
619,car,4.5,No
619,car,14.23,No
619,car,10.06,No
619,truck,10.06,No
619,truck,45.0,No
620,car,10.06,No
620,truck,13.5,No
620,car,54.19,No
620,car,6.36,No
620,car,25.46,No
620,truck,50.31,No
620,car,10.06,No
620,car,10.06,No
620,car,6.36,No
620,bus,9.0,No
620,truck,63.64,Yes
621,car,4.5,No
621,truck,9.0,No
621,truck,58.67,No
621,car,4.5,No
621,car,25.46,No
621,truck,38.71,No
621,car,6.36,No
621,car,4.5,No
621,car,6.36,No
621,bus,4.5,No
621,car,61.21,Yes
622,car,4.5,No
622,truck,14.23,No
622,truck,57.63,No
622,car,9.0,No
622,car,16.22,No
622,truck,42.45,No
622,car,4.5,No
622,car,28.46,No
622,car,6.36,No
622,bus,6.36,No
622,car,57.63,No
623,car,6.36,No
623,truck,6.36,No
623,car,14.23,No
623,car,32.45,No
623,truck,36.28,No
623,car,6.36,No
623,car,6.36,No
623,bus,4.5,No
624,car,6.36,No
624,truck,14.23,No
624,car,4.5,No
624,car,16.22,No
624,truck,32.45,No
624,car,13.5,No
624,car,12.73,No
624,bus,6.36,No
624,truck,10.06,No
625,car,4.5,No
625,truck,6.36,No
625,car,26.24,No
625,truck,42.45,No
625,car,6.36,No
625,car,13.5,No
625,truck,6.36,No
625,bus,6.36,No
625,bus,4.5,No
625,car,60.54,Yes
626,car,6.36,No
626,truck,20.12,No
626,car,35.15,No
626,truck,42.69,No
626,car,4.5,No
626,car,6.36,No
626,bus,9.0,No
626,truck,12.73,No
626,car,10.06,No
626,truck,76.9,Yes
626,car,74.49,Yes
627,car,4.5,No
627,car,19.09,No
627,truck,36.28,No
627,car,4.5,No
627,car,13.5,No
627,truck,6.36,No
627,bus,4.5,No
627,truck,16.22,No
627,truck,92.77,Yes
627,car,80.12,Yes
627,truck,6.36,No
627,car,0.0,No
628,truck,22.95,No
628,car,25.46,No
628,truck,36.28,No
628,car,4.5,No
628,car,6.36,No
628,bus,10.06,No
628,truck,16.22,No
628,car,18.0,No
628,truck,80.12,Yes
628,car,82.98,Yes
628,truck,4.5,No
628,car,4.5,No
629,truck,22.95,No
629,car,28.81,No
629,truck,52.48,No
629,car,12.73,No
629,car,4.5,No
629,bus,10.06,No
629,truck,12.73,No
629,car,31.82,No
629,truck,4.5,No
629,car,0.0,No
630,car,22.95,No
630,car,28.81,No
630,truck,50.31,No
630,car,12.73,No
630,car,32.76,No
630,truck,14.23,No
630,truck,4.5,No
630,car,6.36,No
631,truck,14.23,No
631,car,30.19,No
631,truck,60.37,Yes
631,car,4.5,No
631,car,4.5,No
631,truck,4.5,No
631,car,6.36,No
631,truck,99.1,Yes
632,bus,31.82,No
632,car,31.82,No
632,truck,56.38,No
632,car,10.06,No
632,car,12.73,No
632,car,6.36,No
632,car,95.67,Yes
632,bus,10.06,No
633,truck,12.73,No
633,car,28.81,No
633,truck,66.9,Yes
633,car,9.0,No
633,truck,22.95,No
633,car,14.23,No
633,car,92.33,Yes
633,truck,4.5,No
633,bus,12.73,No
634,bus,4.5,No
634,car,35.15,No
634,truck,58.67,No
634,car,16.22,No
634,car,4.5,No
634,truck,146.51,Yes
634,car,10.06,No
634,bus,12.73,No
635,truck,14.23,No
635,car,31.82,No
635,truck,52.48,No
635,truck,20.12,No
635,car,9.0,No
635,car,137.38,Yes
635,truck,6.36,No
635,bus,10.06,No
636,truck,24.23,No
636,car,41.49,No
636,truck,54.37,No
636,car,10.06,No
636,car,134.25,Yes
636,truck,10.06,No
636,bus,6.36,No
636,car,10.06,No
637,truck,28.81,No
637,car,36.28,No
637,truck,44.32,No
637,car,6.36,No
637,car,156.73,Yes
637,truck,10.06,No
637,bus,14.23,No
637,car,12.73,No
637,car,0.0,No
638,bus,22.5,No
638,car,28.81,No
638,truck,50.31,No
638,car,6.36,No
638,car,159.23,Yes
638,truck,4.5,No
638,bus,6.36,No
638,truck,10.06,No
638,car,6.36,No
639,truck,16.22,No
639,car,41.49,No
639,truck,46.33,No
639,car,6.36,No
639,car,188.41,Yes
639,bus,6.36,No
639,truck,4.5,No
639,car,12.73,No
639,car,14.23,No
639,truck,6.36,No
639,car,4.5,No
640,truck,20.12,No
640,car,42.45,No
640,truck,48.47,No
640,car,4.5,No
640,car,172.3,Yes
640,truck,9.0,No
640,bus,4.5,No
640,truck,10.06,No
640,car,4.5,No
640,car,6.36,No
640,car,6.36,No
641,truck,16.22,No
641,car,41.49,No
641,truck,48.47,No
641,car,6.36,No
641,car,183.62,Yes
641,truck,0.0,No
641,bus,4.5,No
641,car,14.23,No
641,car,4.5,No
641,truck,12.73,No
641,car,13.5,No
641,truck,4.5,No
641,bus,16.22,No
642,truck,10.06,No
642,car,42.45,No
642,truck,38.71,No
642,car,4.5,No
642,car,181.62,Yes
642,car,12.73,No
642,car,4.5,No
642,truck,10.06,No
642,truck,0.0,No
642,bus,6.36,No
643,truck,6.36,No
643,car,45.0,No
643,truck,38.71,No
643,car,6.36,No
643,car,217.49,Yes
643,car,12.73,No
643,car,10.06,No
643,truck,10.06,No
643,truck,6.36,No
643,bus,18.0,No
643,car,4.5,No
644,bus,6.36,No
644,car,45.0,No
644,truck,38.45,No
644,car,168.67,Yes
644,car,16.22,No
644,car,9.0,No
644,truck,14.23,No
644,truck,4.5,No
644,truck,14.23,No
644,car,4.5,No
644,bus,6.36,No
645,car,47.84,No
645,truck,36.28,No
645,car,153.59,Yes
645,car,10.06,No
645,car,9.0,No
645,truck,10.06,No
645,truck,4.5,No
645,car,4.5,No
645,truck,4.5,No
646,car,54.19,No
646,truck,42.45,No
646,car,10.06,No
646,car,9.0,No
646,truck,14.23,No
646,truck,4.5,No
646,car,6.36,No
646,truck,9.0,No
646,bus,4.5,No
647,car,48.67,No
647,truck,32.76,No
647,car,20.12,No
647,car,4.5,No
647,truck,9.0,No
647,truck,6.36,No
647,car,4.5,No
647,truck,10.06,No
647,bus,14.23,No
647,truck,16.22,No
648,car,51.31,No
648,truck,38.45,No
648,car,14.23,No
648,car,0.0,No
648,truck,0.0,No
648,car,0.0,No
648,truck,10.06,No
648,bus,6.36,No
648,truck,27.37,No
649,car,54.93,No
649,truck,36.28,No
649,car,20.12,No
649,car,6.36,No
649,truck,0.0,No
649,car,4.5,No
649,truck,10.06,No
649,bus,16.22,No
649,bus,18.55,No
650,car,63.96,Yes
650,truck,40.25,No
650,car,10.06,No
650,car,6.36,No
650,truck,0.0,No
650,car,4.5,No
650,truck,9.0,No
650,bus,9.0,No
650,truck,10.06,No
651,car,54.19,No
651,truck,34.27,No
651,car,16.22,No
651,car,4.5,No
651,truck,4.5,No
651,car,0.0,No
651,truck,10.06,No
651,bus,6.36,No
651,car,14.23,No
652,car,60.54,Yes
652,truck,35.15,No
652,car,14.23,No
652,car,6.36,No
652,truck,6.36,No
652,car,4.5,No
652,bus,10.06,No
652,truck,10.06,No
652,car,9.0,No
652,bus,31.82,No
653,car,67.5,Yes
653,truck,26.24,No
653,car,18.55,No
653,car,0.0,No
653,truck,4.5,No
653,car,4.5,No
653,truck,6.36,No
653,bus,6.36,No
653,car,9.0,No
653,bus,9.0,No
653,truck,24.23,No
654,car,70.29,Yes
654,truck,35.15,No
654,car,16.22,No
654,car,10.06,No
654,truck,10.06,No
654,car,0.0,No
654,truck,10.06,No
654,car,6.36,No
654,bus,63.64,Yes
654,truck,73.25,Yes
655,car,73.81,Yes
655,truck,28.46,No
655,car,20.12,No
655,car,4.5,No
655,truck,14.23,No
655,car,0.0,No
655,truck,14.23,No
655,car,6.36,No
655,truck,31.82,No
655,truck,16.22,No
656,car,76.63,Yes
656,truck,28.46,No
656,car,16.22,No
656,car,4.5,No
656,truck,9.0,No
656,car,4.5,No
656,truck,10.06,No
656,truck,22.5,No
656,truck,14.23,No
657,car,80.12,Yes
657,truck,30.19,No
657,car,22.5,No
657,car,4.5,No
657,truck,0.0,No
657,car,6.36,No
657,bus,12.73,No
657,bus,20.12,No
658,car,82.98,Yes
658,truck,34.27,No
658,car,12.73,No
658,car,10.06,No
658,truck,18.0,No
658,car,4.5,No
658,truck,10.06,No
658,bus,20.12,No
659,car,86.44,Yes
659,truck,26.24,No
659,car,16.22,No
659,car,4.5,No
659,truck,13.5,No
659,truck,16.22,No
659,truck,4.5,No
659,car,10.06,No
660,car,92.77,Yes
660,truck,30.19,No
660,car,18.55,No
660,car,0.0,No
660,truck,18.0,No
660,truck,18.0,No
660,truck,27.37,No
660,car,0.0,No
661,car,95.67,Yes
661,truck,30.19,No
661,car,20.12,No
661,car,10.06,No
661,truck,9.0,No
661,truck,6.36,No
661,truck,58.67,No
661,car,10.06,No
662,car,108.93,Yes
662,truck,30.19,No
662,car,16.22,No
662,car,12.73,No
662,truck,4.5,No
662,truck,10.06,No
662,truck,44.32,No
662,car,4.5,No
663,car,103.6,Yes
663,truck,24.23,No
663,car,22.5,No
663,car,0.0,No
663,truck,31.5,No
663,truck,10.06,No
663,truck,20.12,No
663,car,10.06,No
664,car,114.73,Yes
664,truck,22.5,No
664,car,25.46,No
664,car,4.5,No
664,truck,6.36,No
664,truck,14.23,No
664,truck,18.0,No
664,car,4.5,No
665,car,126.08,Yes
665,truck,20.12,No
665,car,22.5,No
665,car,4.5,No
665,truck,6.36,No
665,truck,6.36,No
665,truck,38.71,No
665,car,10.06,No
665,truck,10.06,No
665,car,0.0,No
666,car,131.43,Yes
666,truck,16.22,No
666,car,26.24,No
666,car,10.06,No
666,truck,13.5,No
666,truck,14.23,No
666,truck,46.33,No
666,car,4.5,No
667,car,154.84,Yes
667,truck,34.27,No
667,car,22.5,No
667,car,4.5,No
667,truck,18.0,No
667,truck,9.0,No
667,truck,58.67,No
667,truck,4.5,No
668,car,147.61,Yes
668,truck,24.23,No
668,car,20.12,No
668,car,0.0,No
668,truck,9.0,No
668,truck,14.23,No
668,truck,46.98,No
668,car,4.5,No
668,truck,16.22,No
669,car,136.86,Yes
669,truck,20.12,No
669,car,20.12,No
669,car,6.36,No
669,truck,4.5,No
669,truck,25.46,No
669,truck,27.0,No
669,truck,0.0,No
670,car,101.52,Yes
670,truck,20.12,No
670,car,26.24,No
670,car,4.5,No
670,truck,4.5,No
670,truck,16.22,No
670,truck,27.0,No
670,truck,9.0,No
671,car,128.86,Yes
671,truck,30.19,No
671,car,26.24,No
671,car,12.73,No
671,truck,4.5,No
671,truck,4.5,No
671,truck,54.74,No
671,car,10.06,No
672,car,133.26,Yes
672,truck,22.5,No
672,car,28.81,No
672,car,4.5,No
672,truck,9.0,No
672,truck,10.06,No
672,truck,6.36,No
672,truck,0.0,No
673,car,144.07,Yes
673,truck,22.5,No
673,car,28.81,No
673,car,4.5,No
673,truck,4.5,No
673,truck,14.23,No
673,truck,14.23,No
673,car,10.06,No
674,truck,20.12,No
674,car,35.15,No
674,car,4.5,No
674,truck,13.5,No
674,truck,14.23,No
674,truck,18.55,No
674,car,6.36,No
675,truck,26.24,No
675,car,32.45,No
675,car,6.36,No
675,truck,4.5,No
675,truck,18.55,No
675,truck,20.12,No
675,truck,6.36,No
675,bus,18.55,No
676,truck,22.95,No
676,car,32.45,No
676,car,10.06,No
676,truck,4.5,No
676,truck,117.0,Yes
676,truck,6.36,No
677,truck,12.73,No
677,car,35.15,No
677,car,6.36,No
677,truck,4.5,No
677,truck,65.52,Yes
677,truck,9.0,No
678,truck,20.12,No
678,car,36.28,No
678,car,4.5,No
678,truck,4.5,No
678,truck,48.47,No
678,car,10.06,No
678,truck,14.23,No
679,truck,18.55,No
679,car,36.28,No
679,car,6.36,No
679,truck,6.36,No
679,truck,32.76,No
679,truck,16.22,No
679,car,6.36,No
679,truck,13.5,No
680,truck,20.12,No
680,car,28.81,No
680,car,4.5,No
680,truck,4.5,No
680,truck,22.95,No
680,car,6.36,No
680,truck,6.36,No
680,truck,16.22,No
681,truck,19.09,No
681,car,38.71,No
681,car,10.06,No
681,truck,0.0,No
681,truck,42.45,No
681,car,6.36,No
681,truck,6.36,No
681,truck,14.23,No
682,truck,20.12,No
682,car,45.0,No
682,car,0.0,No
682,truck,0.0,No
682,truck,26.24,No
682,car,10.06,No
682,truck,13.5,No
682,bus,18.55,No
683,truck,16.22,No
683,car,42.45,No
683,car,0.0,No
683,truck,4.5,No
683,truck,38.71,No
683,car,12.73,No
683,truck,10.06,No
683,bus,20.12,No
683,truck,44.55,No
684,truck,16.22,No
684,car,54.19,No
684,car,9.0,No
684,truck,0.0,No
684,truck,55.66,No
684,car,4.5,No
684,bus,22.5,No
684,truck,100.62,Yes
685,truck,16.22,No
685,car,46.33,No
685,truck,0.0,No
685,truck,40.75,No
685,car,12.73,No
685,bus,20.12,No
685,truck,80.5,Yes
686,truck,22.95,No
686,car,48.67,No
686,truck,4.5,No
686,truck,22.95,No
686,car,6.36,No
686,truck,18.55,No
686,truck,70.44,Yes
687,truck,20.12,No
687,car,48.67,No
687,truck,9.0,No
687,truck,28.81,No
687,car,12.73,No
687,bus,20.12,No
687,truck,10.06,No
688,truck,22.5,No
688,car,51.31,No
688,truck,0.0,No
688,truck,32.45,No
688,car,10.06,No
688,bus,13.5,No
688,truck,10.06,No
689,truck,14.23,No
689,car,67.5,Yes
689,truck,4.5,No
689,truck,38.18,No
689,truck,9.0,No
689,bus,16.22,No
689,car,10.06,No
689,truck,32.45,No
690,truck,16.22,No
690,car,64.9,Yes
690,truck,0.0,No
690,truck,51.31,No
690,car,10.06,No
690,bus,18.55,No
690,truck,16.22,No
690,truck,27.37,No
690,car,6.36,No
691,truck,10.06,No
691,car,68.69,Yes
691,truck,0.0,No
691,truck,27.37,No
691,truck,19.09,No
691,bus,20.12,No
691,car,19.09,No
691,truck,41.49,No
691,car,4.5,No
692,truck,14.23,No
692,car,71.15,Yes
692,truck,4.5,No
692,truck,38.18,No
692,truck,10.06,No
692,bus,20.12,No
692,truck,32.76,No
692,car,10.06,No
693,truck,16.22,No
693,car,73.81,Yes
693,truck,4.5,No
693,truck,37.11,No
693,truck,10.06,No
693,bus,20.12,No
693,truck,56.38,No
693,car,6.36,No
694,truck,14.23,No
694,car,81.12,Yes
694,truck,6.36,No
694,truck,36.28,No
694,truck,12.73,No
694,bus,20.12,No
694,bus,25.46,No
694,car,0.0,No
695,truck,16.22,No
695,car,83.7,Yes
695,truck,4.5,No
695,truck,45.0,No
695,truck,14.23,No
695,bus,20.12,No
695,bus,42.69,No
695,car,0.0,No
696,truck,14.23,No
696,car,79.61,Yes
696,truck,54.19,No
696,truck,12.73,No
696,bus,18.55,No
696,bus,51.31,No
696,car,4.5,No
697,truck,12.73,No
697,car,101.12,Yes
697,truck,34.27,No
697,car,10.06,No
697,truck,22.95,No
697,boat,54.37,No
697,car,18.0,No
698,truck,14.23,No
698,car,106.2,Yes
698,truck,40.25,No
698,truck,16.22,No
698,bus,18.55,No
698,truck,31.82,No
698,car,6.36,No
699,truck,14.23,No
699,car,111.14,Yes
699,truck,41.49,No
699,car,16.22,No
699,truck,22.5,No
699,truck,54.37,No
699,car,6.36,No
